Indian Institute of Information Technology Surat,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,478,478
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),OBC-PWD,M,479,479
National Institute of Technology Jamshedpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,485,485
National Institute of Technology Puducherry,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,487,487
Indian Institute of Information Technology Allahabad,Information Technology (4 Years Bachelor of Technology),EWS,M,488,752
National Institute of Technology Durgapur,Civil Engineering (4 Years Bachelor of Technology),OBC-PWD,M,492,492
Indian Institute of Information Technology Guwahati,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,493,845
National Institute of Technology Raipur,Civil Engineering (4 Years Bachelor of Technology),OBC-PWD,M,505,505
National Institute of Technology Calicut,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC-PWD,F,506,506
Indian Institute of Information Technology (IIIT) Nagpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,506,1354
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,508,508
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics (4 Years Bachelor of Technology),OPEN,M,508,4744
National Institute of Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),ST,M,509,1287
National Institute of Technology Jamshedpur,Mechanical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,510,510
National Institute of Technology Karnataka Surathkal,Artificial Intelligence (4 Years Bachelor of Technology),ST,F,518,518
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,519,519
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),OBC-PWD,M,530,530
National Institute of Technology Durgapur,Civil Engineering (4 Years Bachelor of Technology),ST,M,533,1264
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,534,634
National Institute of Technology Delhi,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,535,535
National Institute of Technology Calicut,Civil Engineering (4 Years Bachelor of Technology),OBC-PWD,F,536,536
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,540,540
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics (4 Years Bachelor of Technology),EWS,M,544,757
National Institute of Technology Hamirpur,Civil Engineering (4 Years Bachelor of Technology),OBC-PWD,M,545,545
National Institute of Technology Sikkim,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC-PWD,M,546,546
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Electronics and Communication Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),OBC-PWD,M,550,550
National Institute of Technology Delhi,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,552,552
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,555,555
Indian Institute of Information Technology Tiruchirappalli,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,561,561
National Institute of Technology Agartala,Electrical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,570,570
National Institute of Technology Calicut,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,573,1187
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC-PWD,M,574,574
Malaviya National Institute of Technology Jaipur,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,575,575
Indian Institute of Information Technology Lucknow,Computer Science (4 Years Bachelor of Technology),OPEN-PWD,M,575,575
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),OBC-PWD,M,577,577
Malaviya National Institute of Technology Jaipur,Chemical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,580,580
National Institute of Technology Karnataka Surathkal,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,581,863
National Institute of Technology Karnataka Surathkal,Artificial Intelligence (4 Years Bachelor of Technology),SC,M,582,989
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,583,812
National Institute of Technology Patna,Mechanical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,584,584
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,585,810
Malaviya National Institute of Technology Jaipur,Electrical Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,588,588
National Institute of Technology Karnataka Surathkal,Chemical Engineering (4 Years Bachelor of Technology),SC,M,590,2662
Indian Institute of Information Technology Allahabad,Information Technology (4 Years Bachelor of Technology),ST,F,590,1225
National Institute of Technology Delhi,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,591,1163
Indian Institute of Information Technology(IIIT) Dharwad,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,594,642
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC-PWD,M,596,596
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,598,598
National Institute of Technology Hamirpur,Mechanical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,598,598
National Institute of Technology Sikkim,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,601,601
National Institute of Technology Calicut,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN-PWD,F,603,603
Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,604,772
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering (4 Years Bachelor of Technology),ST,M,607,794
National Institute of Technology Karnataka Surathkal,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,613,768
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC-PWD,M,615,615
National Institute of Technology Calicut,Mechanical Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,621,621
National Institute of Technology Delhi,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,623,5700
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,624,1110
Indian Institute of Information Technology(IIIT) Dharwad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC-PWD,M,624,624
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,625,650
National Institute of Technology Karnataka Surathkal,Information Technology (4 Years Bachelor of Technology),ST,F,630,630
National Institute of Technology Calicut,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,634,647
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,634,634
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,637,784
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),ST,M,638,787
Indian Institute of Information Technology Lucknow,Information Technology (4 Years Bachelor of Technology),OPEN-PWD,M,639,639
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,643,737
National Institute of Technology Calicut,Electrical and Electronics Engineering (4 Years Bachelor of Technology),ST,M,652,828
National Institute of Technology Durgapur,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,654,727
National Institute of Technology Nagaland,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,655,655
Dr. B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,660,660
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andM. Tech (IT) (5 Years Integrated B. Tech. andM. Tech.),OPEN-PWD,M,662,662
National Institute of Technology Hamirpur,Electronics and Communication Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),OBC-PWD,F,663,663
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,665,806
National Institute of Technology Raipur,Computer Science and Engineering (4 Years Bachelor of Technology),ST,M,669,763
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,F,675,675
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN-PWD,M,678,684
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics (4 Years Bachelor of Technology),ST,M,679,718
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-PWD,M,680,680
Dr. B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,685,685
Malaviya National Institute of Technology Jaipur,Mechanical Engineering (4 Years Bachelor of Technology),ST,M,687,1238
National Institute of Technology Karnataka Surathkal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN-PWD,F,688,688
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering (4 Years Bachelor of Technology),ST,M,690,901
National Institute of Technology Delhi,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,693,1170
National Institute of Technology Karnataka Surathkal,Information Technology (4 Years Bachelor of Technology),OPEN,M,694,1650
Maulana Azad National Institute of Technology Bhopal,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,695,831
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Artificial Intelligence and Data Science (4 Years Bachelor of Technology),OBC-PWD,M,695,695
National Institute of Technology Raipur,Chemical Engineering (4 Years Bachelor of Technology),OBC-PWD,M,699,699
National Institute of Technology Karnataka Surathkal,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,F,707,707
National Institute of Technology Calicut,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,F,709,709
